"id","nome","escopo","entregaveis","atividades","faturavel","contrato_id"
65,"[Codificação] Manutenções em Sistemas Existentes (corretivas, evolutivas, adaptativas ou perfectivas) (Item 21i)","<p>Por hora de an&aacute;lise explorat&oacute;ria de problemas em sistemas existentes.</p>","<p>1. Relat&oacute;rio com o diagn&oacute;stico obtido como resultado da an&aacute;lise;<br />2. Encaminhamentos ou medidas necess&aacute;rias para a solu&ccedil;&atilde;o do problema.</p>","<p>1. Identifica&ccedil;&atilde;o de erros em aplica&ccedil;&otilde;es (troubleshooting):&nbsp;<br />2. An&aacute;lise, testes e debug para identificar as causas do problema / defeito.</p>
<p>Aten&ccedil;&atilde;o: (i) As reuni&otilde;es necess&aacute;rias para a investiga&ccedil;&atilde;o do problema est&atilde;o inclusas nos esfor&ccedil;os estimados para esse servi&ccedil;o e n&atilde;o devem ser faturadas separadamente.</p>",True,2
62,"[Testes] Elaboração de Roteiro de Testes (Item 23a)","<p>Por novo Roteiro de Testes, por funcionalidade.</p>","<p>1. Roteiro contendo cen&aacute;rios de teste, dados de entrada, passos e resultados esperados;<br />2. Documento em formato edit&aacute;vel e/ou registrado na ferramenta de testes institucional;<br />3. Valida&ccedil;&atilde;o do roteiro com PO ou analista de testes.</p>","<p>1. Levantamento dos fluxos de neg&oacute;cio e regras associadas;<br />2. Defini&ccedil;&atilde;o dos cen&aacute;rios principais e alternativos;<br />3. Reda&ccedil;&atilde;o detalhada dos passos e estrutura&ccedil;&atilde;o em ferramenta apropriada</p>",True,2
76,"[Codificação] Implementação de Página Web (HTML, css e javascript) - apenas frontend (Item 19a)","<p>Por p&aacute;gina web baseada em template pr&eacute;-existente.</p>","<p>P&aacute;gina web implementada, commits, capturas de tela.</p>","<p>Desenvolvimento completo de nova p&aacute;gina web (HTML, css e javascript) composta apenas da camada de frontend.</p>",True,2
77,"[Gerência de Configuração] Construção e Implantação (Deployment) de aplicação (Item 34)","<p>Por implanta&ccedil;&atilde;o (deployment).</p>","<p>Aplica&ccedil;&atilde;o implantada no ambiente desejado ou artefato publicado em reposit&oacute;rio espec&iacute;fico.</p>","<p>Fechamento de vers&otilde;es, Merge Requests, Empacotamento e Implanta&ccedil;&atilde;o (deployment) dos sistemas nos ambientes de Desenvolvimento, Homologa&ccedil;&atilde;o ou Produ&ccedil;&atilde;o. N&atilde;o se aplica a implanta&ccedil;&otilde;es em ambiente local (m&aacute;quina do desenvolvedor)</p>",True,2
89,"[Gerência de Configuração] Executar Merge em caso de conflitos (Item 36)","<p>Por branch mergeada</p>","<p>branch destino com todos os commits das branchs mergeadas, sem conflito</p>","<p>Resolver conflitos ocorridos na integra&ccedil;&atilde;o de branchs candidatos a deploy.</p>",True,2
84,"[Suporte e Desenvolvimento] Elaboração e execução de Scripts (Item 38)","<p>Por script, a cada 04 (quatro) tabelas envolvidas no script.</p>","<p>Scripts SQL e NoSQL, resultado da execu&ccedil;&atilde;o.</p>","<p>An&aacute;lise, elabora&ccedil;&atilde;o e execu&ccedil;&atilde;o de Scripts SQL e NoSQL.</p>",True,2
99,"Serviço NÃO faturável","<p>Servi&ccedil;o N&Atilde;O fatur&aacute;vel</p>","<p>Servi&ccedil;o N&Atilde;O fatur&aacute;vel</p>","<p>Servi&ccedil;o N&Atilde;O fatur&aacute;vel</p>",False,2
118,"Ambiente Crítico/Complexo de Big Data -  Configurar e Gerenciar Arquitetura (Item 3)","<p>Por integra&ccedil;&atilde;o de solu&ccedil;&otilde;es em instala&ccedil;&atilde;o com distro;</p>
<p>Avalia&ccedil;&atilde;o e reconfigura&ccedil;&atilde;o de uso de recursos para servi&ccedil;os (com ou sem distro);</p>","<p>Relat&oacute;rio das atividades realizadas;</p>
<p>Servi&ccedil;os ativos e operacionais</p>","<p>Instalar e atualizar ambientes Cr&iacute;ticos/Complexos de Big Data.</p>
<p>Definir estrutura f&iacute;sica, monitorar performance do ambiente, verificar logs de erros, etc.</p>",True,3
121,"Ambiente Crítico/Complexo de Big Data -  Atualizar/Ajustar configuração de produtos que  compõem o ambiente (Item 6)","<p>A cada 02 (duas) altera&ccedil;&otilde;es de configura&ccedil;&otilde;es e/ou corre&ccedil;&otilde;es</p>","<p>Relat&oacute;rio das atualiza&ccedil;&otilde;es realizadas.</p>","<p>Atualiza&ccedil;&atilde;o e Ajuste de parametros de cofigura&ccedil;&atilde;o de produtos em ecosistemas Cr&iacute;ticos/Complexos de Big Data.</p>",True,3
90,"[Testes] Criação de dados de teste (Item 29)","<p>Por opera&ccedil;&atilde;o/a&ccedil;&atilde;o de usu&aacute;rio ou sistema (ex.: incluir, alterar, excluir, pesquisar ou outras opera&ccedil;&otilde;es/a&ccedil;&otilde;es).</p>","<p>1. Scripts para Gera&ccedil;&atilde;o ou Carga de Dados de Teste, utilizando SQL, ferramentas de ETL ou automa&ccedil;&otilde;es espec&iacute;ficas para inser&ccedil;&atilde;o controlada em bancos de dados.<br />2. Conjunto de Arquivos com Dados Simulados, em formatos estruturados (CSV, JSON, XML, Excel etc.) para importa&ccedil;&atilde;o em sistemas ou componentes.<br />3. Base de Dados de Teste Preparada, com registros populados e estruturados conforme os fluxos funcionais da aplica&ccedil;&atilde;o testada.</p>","<p>1. Levantamento das Necessidades de Dados para os Testes, com apoio de analistas, desenvolvedores e testadores, a partir dos cen&aacute;rios mapeados.<br />2. An&aacute;lise da Estrutura do Banco de Dados, relacionando tabelas, chaves prim&aacute;rias/estrangeiras e restri&ccedil;&otilde;es de integridade.<br />3. Cria&ccedil;&atilde;o de Scripts de Gera&ccedil;&atilde;o de Massa, contemplando registros consistentes e inconsistentes, conforme os tipos de valida&ccedil;&atilde;o esperados.<br />4. Popula&ccedil;&atilde;o de Dados em Ambiente Controlado, respeitando o isolamento da base de testes e a n&atilde;o contamina&ccedil;&atilde;o do ambiente produtivo.<br />5. Cria&ccedil;&atilde;o de Casos com Diversidade de Situa&ccedil;&otilde;es, como usu&aacute;rios com permiss&otilde;es diferentes, datas limite, valores extremos, dados faltantes, entre outros.</p>
<p>Aten&ccedil;&atilde;o:<br />(i) As reuni&otilde;es necess&aacute;rias &agrave; execu&ccedil;&atilde;o das atividades de cria&ccedil;&atilde;o de massa de dados de teste &ndash; incluindo reuni&otilde;es com analistas de neg&oacute;cio, desenvolvedores ou DBAs para entendimento do modelo de dados, regras de neg&oacute;cio e depend&ecirc;ncias sist&ecirc;micas &ndash; est&atilde;o integralmente inclu&iacute;das nos esfor&ccedil;os estimados para este servi&ccedil;o, n&atilde;o devendo ser objeto de faturamento adicional.<br />(ii) Opera&ccedil;&atilde;o/a&ccedil;&atilde;o de usu&aacute;rio: ato ou conjunto de comandos executados por um usu&aacute;rio em uma funcionalidade de um sistema, com o objetivo de realizar uma tarefa ou atingir um resultado espec&iacute;fico, conforme os requisitos funcionais definidos. As opera&ccedil;&otilde;es podem envolver, entre outras, a&ccedil;&otilde;es como incluir, alterar, excluir, consultar, exportar, aprovar, processar ou imprimir dados, representando a intera&ccedil;&atilde;o direta do usu&aacute;rio com a aplica&ccedil;&atilde;o durante o uso do software. N&atilde;o s&atilde;o consideradas opera&ccedil;&otilde;es/a&ccedil;&otilde;es de usu&aacute;rio: m&eacute;todos, rotinas ou fun&ccedil;&otilde;es internas do software, processos autom&aacute;ticos ou agendados (jobs), eventos disparados por gatilhos (triggers) ou regras de neg&oacute;cio internas, execu&ccedil;&atilde;o de scripts, consultas ou c&aacute;lculos em segundo plano.</p>",True,2
88,"[Gerência de Configuração] Configuração padrão relacionada à Integração Contínua para Aplicação (Item 32)","<p>Por Aplica&ccedil;&atilde;o, por Ambiente, a cada configura&ccedil;&atilde;o.</p>","<p>1. Pipeline de Integra&ccedil;&atilde;o Cont&iacute;nua Configurado, com etapas definidas para build, testes automatizados, valida&ccedil;&otilde;es est&aacute;ticas e empacotamento da aplica&ccedil;&atilde;o.<br />2. Scripts de Configura&ccedil;&atilde;o de CI, incluindo arquivos como .gitlab-ci.yml, Jenkinsfile, azure-pipelines.yml ou configura&ccedil;&otilde;es equivalentes em plataformas adotadas pela institui&ccedil;&atilde;o.<br />3. Integra&ccedil;&atilde;o com Reposit&oacute;rios de C&oacute;digo-Fonte, vinculando branches a pipelines automatizados para execu&ccedil;&atilde;o a cada commit, push ou merge request.</p>","<p>1. Adapta&ccedil;&atilde;o de Arquivos de Pipeline, com defini&ccedil;&atilde;o de jobs, stages, regras de execu&ccedil;&atilde;o e paraleliza&ccedil;&atilde;o de tarefas, conforme a tecnologia da aplica&ccedil;&atilde;o.<br />2. Configura&ccedil;&atilde;o de Ambiente de Execu&ccedil;&atilde;o Automatizada, incluindo runners, agentes ou ambientes virtuais utilizados na execu&ccedil;&atilde;o dos pipelines.<br />3. Testes de Execu&ccedil;&atilde;o do Pipeline, com depura&ccedil;&atilde;o de erros e ajustes em tarefas que envolvam build, depend&ecirc;ncias e ambientes externos.</p>
<p>Aten&ccedil;&atilde;o: (i) As reuni&otilde;es necess&aacute;rias para a execu&ccedil;&atilde;o das atividades de configura&ccedil;&atilde;o padr&atilde;o de integra&ccedil;&atilde;o cont&iacute;nua &ndash; incluindo alinhamentos com equipes de desenvolvimento, DevOps e seguran&ccedil;a da informa&ccedil;&atilde;o para defini&ccedil;&atilde;o de fluxo, permiss&otilde;es, integra&ccedil;&atilde;o com ambientes e reposit&oacute;rios &ndash; est&atilde;o integralmente previstas nos esfor&ccedil;os estimados para este servi&ccedil;o, n&atilde;o devendo ser objeto de faturamento adicional.</p>",True,2
80,"[Design e UX] Wireframe de Funcionalidade (Item 44a)","<p>Por novo wireframe (prot&oacute;tipo simples), por funcionalidade.</p>","<p>1. Wireframes Elaborados para Funcionalidades Espec&iacute;ficas, representando visualmente a disposi&ccedil;&atilde;o de elementos da interface, fluxos de navega&ccedil;&atilde;o e intera&ccedil;&otilde;es esperadas pelo usu&aacute;rio.<br />2. Prot&oacute;tipos de Baixa ou M&eacute;dia Fidelidade, desenvolvidos em ferramentas apropriadas, com foco na estrutura e usabilidade das telas.</p>","<p>1. Identifica&ccedil;&atilde;o de Componentes Visuais e Fluxos Relevantes, com base nas necessidades do sistema, jornadas do usu&aacute;rio e boas pr&aacute;ticas de design.<br />2. Desenho de Wireframes com Foco em Clareza, Hierarquia e Funcionalidade, sem necessidade de fidelidade est&eacute;tica ou identidade visual final.</p>
<p>Aten&ccedil;&atilde;o: (i) As reuni&otilde;es necess&aacute;rias para a constru&ccedil;&atilde;o, valida&ccedil;&atilde;o e revis&atilde;o de wireframes de funcionalidades &ndash; incluindo intera&ccedil;&otilde;es com analistas, designers, usu&aacute;rios e equipes de desenvolvimento &ndash; est&atilde;o integralmente compreendidas nos esfor&ccedil;os estimados para este servi&ccedil;o, n&atilde;o devendo ser objeto de faturamento separado.</p>",True,2
102,"[Codificação] Implementação de nova Funcionalidade do tipo Serviço (backend e endpoint) (Item 13)","<p>Por opera&ccedil;&atilde;o envolvendo at&eacute; 10 (dez) atributos.</p>","<p>Funcionalidade (Servi&ccedil;o) implementada, commits, capturas de tela.</p>","<p>Desenvolvimento completo de nova Funcionalidade / Servi&ccedil;o contendo as a&ccedil;&otilde;es previstas para o atendimento dos requisitos de neg&oacute;cio envolvendo integra&ccedil;&atilde;o de sistemas. Este item contempla o desenvolvimento de componentes de backend (camadas de persist&ecirc;ncia, neg&oacute;cio e controle), suas valida&ccedil;&otilde;es b&aacute;sicas de dados (formato e obrigatoriedade), bem como o desenvolvimento dos endpoints visando publicar / expor os servi&ccedil;os para seu consumo por meio de outras aplica&ccedil;&otilde;es.</p>",True,2
92,"[Testes] Documentação de casos de teste (execução manual) (Item 27)","<p>Por recurso a ser testado.</p>","<p>Documenta&ccedil;&atilde;o dos casos de testes em ferramenta de gerenciamento de testes.</p>","<p>Cria&ccedil;&atilde;o dos casos de testes em ferramenta de gerenciamento de testes (testlink, testecomplete, etc).</p>",True,2
100,"[Suporte e Desenvolvimento] Participação em Reuniões (Item 41)","<p>Por Reuni&atilde;o de, no m&iacute;nimo, 60 minutos.</p>","<p>Atas de Reuni&atilde;o ou registro descrevendo a reuni&atilde;o com evid&ecirc;ncias da participa&ccedil;&atilde;o.</p>","<p>Participa&ccedil;&atilde;o em Reuni&otilde;es n&atilde;o contempladas na execu&ccedil;&atilde;o das atividades previstas neste Cat&aacute;logo.</p>",True,2
97,"[Suporte e Desenvolvimento] Abertura de Chamados (Item 43)","<p>Por chamado registrado</p>","<p>Chamado registrado na ferramenta de gerenciamento</p>","<p>Cria&ccedil;&atilde;o de chamados no sistema de HELP-DESK Sa&uacute;de para solicita&ccedil;&atilde;o de servi&ccedil;os de outras equipes/ger&ecirc;ncias.</p>",True,2
106,"[Supervisão Técnica] Supervisão técnica (Item 49)","<p>Por hora de supervis&atilde;o</p>","<p>Relat&oacute;rio peri&oacute;dico das atividades planejadas por recurso</p>","<p>Reuni&otilde;es com os usu&aacute;rios, esbo&ccedil;o das poss&iacute;veis solu&ccedil;&otilde;es, elabora&ccedil;&atilde;o de documentos de vis&atilde;o da solu&ccedil;&atilde;o de TI.</p>",True,2
109,"[Suporte e Desenvolvimento] Criação / Reset / Liberação de Acesso de Usuários","<p>Por Usu&aacute;rio atendido</p>","<p>Cria&ccedil;&atilde;o / Reset / Libera&ccedil;&atilde;o de Acesso de Usu&aacute;rios</p>","<p>Cria&ccedil;&atilde;o / Reset / Libera&ccedil;&atilde;o de Acesso de Usu&aacute;rios</p>",False,2
119,"Ambiente Crítico/Complexo de Big Data -  Tratamento de Incidentes, Tuning ou Atualização (Item 4)","<p>Por resolu&ccedil;&atilde;o de problema de funcionamento e/ou performance em servi&ccedil;o especifico ou integra&ccedil;&atilde;o entre eles;</p>
<p>Atualiza&ccedil;&atilde;o de vers&atilde;o de ambiente bigdata (aut&ocirc;nomo ou distro - single-node ou cluster);</p>","<p>Relat&oacute;rio das atividades realizadas;</p>
<p>Servi&ccedil;os ativos e operacionais</p>","<p>Tratar incidentes e/ou problemas de desempenho ou efetuar atualiza&ccedil;&atilde;o de componente em ambientes Cr&iacute;ticos/Complexos de Big Data.</p>",True,3
111,"[Garantia] Garantia de Item de Catálogo","<p>Garantia de Item de Cat&aacute;logo</p>","<p>Garantia de Item de Cat&aacute;logo</p>","<p>Garantia de Item de Cat&aacute;logo</p>",False,2
154,"Treinamento de modelo de IA (item 12)","<p>Por modelo&nbsp;</p>","<p>Bases de treino; Par&acirc;metros de IA; Relat&oacute;rio de atividades</p>","<p>Defini&ccedil;&atilde;o e realiza&ccedil;&atilde;o da treinamento do modelo&nbsp;</p>",True,4
98,"[Suporte e Desenvolvimento] Ministrar ou Realizar Treinamentos / Workshops / Apresentações Técnicas / Repasse de Conhecimento de Interesse do Estado (Item 39)","<p>Por hora de treinamento ministrado, apresenta&ccedil;&atilde;o ou repasse tecnol&oacute;gico realizados.</p>","<p>1. Plano de Treinamento ou Roteiro da Apresenta&ccedil;&atilde;o T&eacute;cnica, contendo objetivos, p&uacute;blico-alvo, carga hor&aacute;ria, conte&uacute;do program&aacute;tico, metodologia e recursos utilizados.<br />2. Materiais de Apoio Produzidos, como slides, apostilas, guias r&aacute;pidos, v&iacute;deos demonstrativos, manuais operacionais ou tutoriais t&eacute;cnicos.<br />3. Registro das Sess&otilde;es Realizadas, com lista de presen&ccedil;a (se aplic&aacute;vel), datas, hor&aacute;rios, modalidade (presencial ou remota) e respons&aacute;veis.<br />4. Evid&ecirc;ncias do Treinamento ou Repasse, como capturas de tela (em caso de sess&otilde;es remotas), fotos (em sess&otilde;es presenciais), grava&ccedil;&otilde;es (quando autorizadas), arquivos compartilhados ou atas t&eacute;cnicas.</p>","<p>1. Planejamento da Atividade Educacional ou T&eacute;cnica, com defini&ccedil;&atilde;o de temas, dura&ccedil;&atilde;o, formato (palestra, oficina, laborat&oacute;rio t&eacute;cnico, exposi&ccedil;&atilde;o), n&iacute;vel de profundidade e abordagem did&aacute;tica.<br />2. Elabora&ccedil;&atilde;o de Conte&uacute;do T&eacute;cnico e Did&aacute;tico, adaptado &agrave; realidade institucional, &agrave; maturidade do p&uacute;blico e aos objetivos da a&ccedil;&atilde;o.<br />3. Montagem dos Materiais de Suporte, como apresenta&ccedil;&otilde;es, documentos, exemplos pr&aacute;ticos, simula&ccedil;&otilde;es ou demonstra&ccedil;&otilde;es.<br />4. Condu&ccedil;&atilde;o do Evento ou Sess&atilde;o, com exposi&ccedil;&atilde;o clara, intera&ccedil;&atilde;o com os participantes, esclarecimento de d&uacute;vidas e est&iacute;mulo &agrave; participa&ccedil;&atilde;o.<br />5. Registro e Organiza&ccedil;&atilde;o da Documenta&ccedil;&atilde;o Gerada, com arquivamento institucional das evid&ecirc;ncias e materiais produzidos.</p>
<p>Aten&ccedil;&atilde;o: (i) As reuni&otilde;es necess&aacute;rias ao planejamento, estrutura&ccedil;&atilde;o e alinhamento de treinamentos, workshops, apresenta&ccedil;&otilde;es t&eacute;cnicas ou a&ccedil;&otilde;es de repasse de conhecimento &ndash; incluindo encontros com a &aacute;rea demandante, valida&ccedil;&atilde;o de conte&uacute;do e defini&ccedil;&atilde;o de formato &ndash; est&atilde;o integralmente inclu&iacute;das nos esfor&ccedil;os estimados para este servi&ccedil;o, n&atilde;o devendo ser objeto de faturamento separado.</p>",True,2
93,"[Design e UX] Elaboração de Briefing (Item 48)","<p>Por projeto.</p>","<p>1. Roteiro T&eacute;cnico e Narrativo do V&iacute;deo, contendo estrutura de abertura, desenvolvimento e encerramento, com marca&ccedil;&otilde;es de tempo, falas, textos, imagens, trilhas e transi&ccedil;&otilde;es.</p>","<p>1. Levantamento de Requisitos Audiovisuais, com defini&ccedil;&atilde;o de p&uacute;blico-alvo, finalidade (treinamento, apresenta&ccedil;&atilde;o, divulga&ccedil;&atilde;o t&eacute;cnica, institucional etc.), dura&ccedil;&atilde;o estimada e tom da comunica&ccedil;&atilde;o.</p>
<p>2. Elabora&ccedil;&atilde;o do Roteiro T&eacute;cnico e Criativo, com sequenciamento l&oacute;gico do conte&uacute;do, defini&ccedil;&atilde;o de falas, cenas, recursos visuais e ritmo de apresenta&ccedil;&atilde;o.</p>",True,2
